face,alpha_mod,dirx,diry,dirz,cx,cy,cz
3730,0.166245,-0.689371,0.106774,0.716497,0.74365,-0.194885,0.137595
3731,0.660998,-0.949506,0.0571699,0.308495,0.769009,-0.198859,0.142291
3732,0.369444,-0.814545,-0.0450273,0.578351,0.794659,-0.199429,0.147045
3733,0.238063,-0.714897,-0.112786,0.690073,0.820163,-0.196587,0.151776
3734,0.323455,0.153751,-0.0142437,-0.988007,0.853112,-0.187579,0.15833
3735,0.0269419,-0.511557,-0.166466,0.84297,0.868993,-0.180919,0.160845
3736,0.226187,-0.608089,-0.303079,0.733738,0.891485,-0.168359,0.165029
3737,0.0628823,-0.470484,-0.26063,0.843041,0.912172,-0.152921,0.168882
3738,0.133203,0.0600952,-0.152371,-0.986495,0.936293,-0.128309,0.17368
3739,1.3981,0.57105,0.727931,-0.379498,0.951469,-0.107251,0.176468
3740,0.513019,0.271515,0.165026,-0.94818,0.963813,-0.0843573,0.178729
3741,0.0445109,-0.295698,-0.341941,0.891986,0.970391,-0.0682786,0.179771
3742,0.738951,-0.26201,-0.856502,0.444697,0.977566,-0.0432113,0.18113
3743,0.32679,-0.194181,-0.602833,0.773878,0.981463,-0.017404,0.181883
3744,0.603288,0.094893,0.277118,-0.956139,0.992709,0.017404,0.104317
3745,0.131183,-0.0207208,-0.430201,0.902495,0.990444,0.0346586,0.104139
3746,0.375632,0.10121,0.0480014,-0.993706,0.981505,0.0682786,0.10308
3747,1.37278,-0.320626,0.775741,-0.543529,0.971055,0.0921786,0.101955
3748,0.0883827,0.247102,-0.200663,-0.947985,0.957595,0.114501,0.100514
3749,0.233974,0.254934,-0.406607,0.877314,0.947034,0.128309,0.0996832
3750,0.0872718,0.302751,-0.167058,-0.938314,0.922611,0.152921,0.0967926
3751,0.0209973,0.378302,-0.179853,-0.908042,0.901685,0.168359,0.0945752
3752,1.40902,-0.714155,0.383983,-0.585269,0.878934,0.180919,0.0921686
3753,1.35267,-0.718493,0.267987,-0.641834,0.854749,0.190381,0.0896152
3754,1.48519,-0.818708,0.17465,-0.547005,0.829543,0.196587,0.0869586
3755,1.50854,-0.840672,0.0589469,-0.538326,0.803747,0.199429,0.0842439
3756,1.53719,-0.849723,-0.0594202,-0.523871,0.777802,0.198859,0.0815173
3757,0.00215651,0.496204,0.077866,-0.864707,0.752153,0.194885,0.0788253
3758,0.876409,-0.304524,-0.140317,-0.942113,0.727239,0.187579,0.0762146
3759,0.452941,0.618347,0.344087,0.706577,0.711209,0.180919,0.0749533
3760,0.675031,0.694253,0.501564,0.516184,0.68846,0.168359,0.0725473
3761,0.414522,0.498563,0.507017,0.703113,0.667534,0.152921,0.0703299
3762,0.777755,0.584441,0.714053,0.38543,0.64879,0.134865,0.0683379
3763,0.400113,0.351829,0.643017,0.680254,0.632549,0.114501,0.0666073
3764,0.381805,0.165254,0.0989829,-0.981271,0.61528,0.0843573,0.0645633
3765,0.0846884,0.236051,0.381364,-0.893779,0.605872,0.0600213,0.0636026
3766,0.597446,0.0989144,-0.0916292,-0.990868,0.599701,0.0346586,0.0629826
3767,1.3813,0.0982876,0.948198,-0.302093,0.597436,0.017404,0.0628046
3768,0.319949,0.103452,0.184898,-0.977297,0.597436,-0.017404,0.0628046
3769,0.500254,0.116826,0.00355183,-0.993146,0.601381,-0.0432113,0.0632493
3770,1.31694,-0.280931,0.918643,-0.2778,0.605872,-0.0600213,0.0636026
3771,1.52878,0.437571,-0.771965,-0.461088,0.619089,-0.0921786,0.0651666
3772,1.4039,0.509968,-0.661761,-0.549549,0.632549,-0.114501,0.0666073
3773,1.09017,0.474352,-0.434918,-0.7654,0.64879,-0.134865,0.0683379
3774,1.50308,0.70342,-0.569137,-0.425774,0.667534,-0.152921,0.0703299
3775,1.45075,0.758365,-0.467904,-0.453816,0.68846,-0.168359,0.0725473
3776,1.28884,0.747209,-0.332899,-0.575202,0.711209,-0.180919,0.0749533
3777,1.52625,0.891757,-0.286807,-0.350017,0.735395,-0.190381,0.0775059
3778,1.48586,-0.884409,0.184879,-0.428533,0.752153,-0.194885,0.0788253
3779,0.450809,0.167482,-0.00330974,-0.98587,0.786397,-0.199429,0.0828786
3780,0.133995,-0.596496,-0.0326914,0.80195,0.803747,-0.199429,0.0842439
3781,0.432197,-0.786458,-0.141408,0.601239,0.829543,-0.196587,0.0869586
3782,0.61503,-0.847577,-0.267604,0.45826,0.854749,-0.190381,0.0896152
3783,0.573713,-0.785166,-0.355412,0.507146,0.878934,-0.180919,0.0921686
3784,0.401336,-0.64964,-0.379643,0.658664,0.901685,-0.168359,0.0945752
3785,0.333361,-0.559063,-0.413043,0.718919,0.922611,-0.152921,0.0967926
3786,0.175474,0.0106242,-0.121106,-0.992583,0.947034,-0.128309,0.0996832
3787,0.275348,-0.411215,-0.47468,0.778191,0.957595,-0.114501,0.100514
3788,0.497612,0.189942,0.151412,-0.97005,0.974865,-0.0843573,0.102557
3789,1.39654,-0.297769,-0.936266,-0.186384,0.981505,-0.0682786,0.10308
3790,0.4179,0.135383,0.0930621,-0.986413,0.990444,-0.0346586,0.104139
3791,1.52471,-0.0304532,-0.960151,-0.277817,0.992709,-0.017404,0.104317
3792,0.218393,0.0457822,-0.103083,-0.993619,0.997833,0.017404,0.026108
3793,0.243794,0.0714704,-0.526533,0.847146,0.995561,0.0346586,0.026108
3794,0.589953,-0.0461752,0.248067,-0.967642,0.986566,0.0682786,0.0257546
3795,0.37187,0.254475,-0.577775,0.775512,0.979906,0.0843573,0.0257546
3796,0.546233,0.401973,-0.640104,0.65474,0.967359,0.107251,0.025452
3797,0.483492,-0.0571597,0.109648,-0.992326,0.946203,0.134865,0.0246213
3798,0.366715,0.459813,-0.429963,0.776984,0.933897,0.147171,0.0246213
3799,0.717558,0.708931,-0.487078,0.510071,0.913553,0.163515,0.0241066
3800,0.747272,0.783349,-0.395621,0.479424,0.891253,0.177061,0.023538
3801,0.664212,0.79193,-0.276056,0.544647,0.867377,0.187579,0.022924
3802,0.642345,0.814587,-0.166385,0.555666,0.842335,0.194885,0.022276
3803,0.635015,0.831099,-0.0559289,0.553305,0.816554,0.198859,0.0216053
3804,0.682936,0.862478,0.0578556,0.502777,0.790475,0.199429,0.0209226
3805,0.651638,0.837758,0.170705,0.518673,0.764545,0.196587,0.02024
3806,0.332157,0.126731,0.0297814,-0.99149,0.730977,0.187579,0.0189206
3807,1.33054,-0.673314,-0.34474,-0.654066,0.707101,0.177061,0.0183073
3808,0.487667,0.00807269,-0.0208662,-0.99975,0.684801,0.163515,0.0177386
3809,0.0141165,0.309478,0.302448,0.901526,0.670994,0.152921,0.0177386
3810,0.343864,0.124112,0.0972708,-0.987489,0.64642,0.128309,0.0167726
3811,0.18687,0.314027,0.516837,0.796409,0.635826,0.114501,0.0167726
3812,0.556511,0.363307,0.777583,0.513199,0.622294,0.0921786,0.0163926
3813,0.566709,0.261901,0.828839,0.494402,0.611789,0.0682786,0.01609
3814,0.676731,0.00519299,-0.168691,-0.985655,0.602794,0.0346586,0.0157366
3815,1.26329,0.0718089,0.978205,-0.194828,0.600522,0.017404,0.0157366
3816,0.469731,0.0368676,0.0364926,-0.998654,0.600522,-0.017404,0.0157366
3817,1.52743,0.1868,-0.837572,-0.513399,0.60449,-0.0432113,0.01587
3818,1.36822,0.270444,-0.723258,-0.635419,0.611789,-0.0682786,0.01609
3819,1.44613,0.382982,-0.731579,-0.564018,0.622294,-0.0921786,0.0163926
3820,0.133926,-0.153241,0.285012,-0.946195,0.635826,-0.114501,0.0167726
3821,1.54009,-0.578149,0.679578,-0.451572,0.64642,-0.128309,0.0167726
3822,1.52987,0.676906,-0.57784,-0.455961,0.670994,-0.152921,0.0177386
3823,0.159955,-0.200039,0.159042,-0.966794,0.69203,-0.168359,0.0183073
3824,0.1454,-0.52607,0.243659,0.814789,0.707101,-0.177061,0.0183073
3825,0.365108,-0.699741,0.228469,0.676879,0.730977,-0.187579,0.0189206
3826,1.49548,0.884151,-0.172485,-0.434195,0.764545,-0.196587,0.02024
3827,1.40181,0.861024,-0.0551623,-0.505565,0.790475,-0.199429,0.0209226
3828,1.31932,0.82314,0.0525229,-0.565404,0.816554,-0.198859,0.0216053
3829,1.36328,0.838561,0.162746,-0.519932,0.842335,-0.194885,0.022276
3830,1.36974,0.818307,0.270986,-0.506893,0.867377,-0.187579,0.022924
3831,1.28402,0.739401,0.353558,-0.57296,0.891253,-0.177061,0.023538
3832,1.31211,0.703691,0.455875,-0.544974,0.913553,-0.163515,0.0241066
3833,0.103018,-0.140623,-0.156984,-0.977538,0.933897,-0.147171,0.0246213
3834,1.56352,-0.610274,-0.711571,-0.348185,0.946203,-0.134865,0.0246213
3835,0.161337,-0.0555846,-0.14131,-0.988404,0.967359,-0.107251,0.025452
3836,0.323741,0.0373798,-0.00382476,-0.999294,0.979906,-0.0843573,0.0257546
3837,1.51234,-0.299272,-0.913596,-0.27528,0.986566,-0.0682786,0.0257546
3838,0.259934,0.0269095,-0.0617028,-0.997732,0.995561,-0.0346586,0.026108
3839,0.290181,-0.0696588,-0.573328,0.816359,0.997833,-0.017404,0.026108
3840,0.525434,0.0667216,-0.500515,0.863153,0.997833,0.017404,-0.026108
3841,1.3707,0.00178218,-0.202302,-0.979322,0.995561,0.0346586,-0.026108
3842,1.40161,0.0194344,-0.171224,-0.98504,0.989361,0.0600213,-0.0259747
3843,0.946411,0.232949,-0.536942,-0.810819,0.979906,0.0843573,-0.0257547
3844,1.03538,0.260099,-0.439818,-0.859598,0.967359,0.107251,-0.025452
3845,1.3702,0.109622,-0.168886,-0.979521,0.951935,0.128309,-0.025072
3846,0.959276,0.417686,-0.394454,-0.818501,0.933897,0.147171,-0.0246213
3847,1.04417,0.407434,-0.294929,-0.8643,0.913553,0.163515,-0.0241067
3848,1.12928,0.376288,-0.203092,-0.90397,0.891253,0.177061,-0.023538
3849,1.03591,0.479206,-0.174122,-0.860258,0.867377,0.187579,-0.022924
3850,1.01433,0.516766,-0.109434,-0.849104,0.842335,0.194885,-0.022276
3851,0.962321,0.570254,-0.0395119,-0.820518,0.816554,0.198859,-0.0216053
3852,1.09632,0.455743,0.0321789,-0.889529,0.790475,0.199429,-0.0209227
3853,1.24283,0.314508,0.0699632,-0.946673,0.764545,0.196587,-0.02024
3854,1.48844,0.0738568,0.0383543,-0.996531,0.739209,0.190381,-0.0195687
3855,0.444106,0.420435,0.190159,0.887172,0.707101,0.177061,-0.0183073
3856,0.0843861,0.827493,0.555117,-0.0842659,0.69203,0.168359,-0.0183073
3857,1.03107,0.371736,0.355525,-0.857563,0.670994,0.152921,-0.017738
3858,0.404857,0.295481,0.296256,0.908253,0.64642,0.128309,-0.0167727
3859,1.20206,0.174907,0.316619,-0.932287,0.635826,0.114501,-0.0167727
3860,0.984569,0.218364,0.509151,-0.832516,0.622294,0.0921786,-0.0163927
3861,1.03298,0.134415,0.495339,-0.858238,0.611789,0.0682786,-0.01609
3862,1.39477,-0.00304519,0.179153,-0.983816,0.60449,0.0432113,-0.01587
3863,0.212146,0.0521449,0.210107,0.976287,0.599954,0.00870199,-0.015692
3864,0.277979,-0.0736557,0.958847,-0.274202,0.599954,-0.00870199,-0.015692
3865,0.966357,-0.137962,0.807032,0.574165,0.60449,-0.0432113,-0.01587
3866,0.926252,-0.232966,0.75702,0.610449,0.611789,-0.0682786,-0.01609
3867,0.866948,-0.311301,0.683831,0.659899,0.622294,-0.0921786,-0.0163927
3868,0.613923,-0.287524,0.479108,0.829328,0.635826,-0.114501,-0.0167727
3869,1.368,-0.154544,0.132353,-0.979081,0.64642,-0.128309,-0.0167727
3870,0.759065,-0.488405,0.453957,0.745241,0.670994,-0.152921,-0.017738
3871,0.564302,-0.41107,0.297289,0.861766,0.69203,-0.168359,-0.0183073
3872,1.24248,-0.296466,0.127871,-0.946444,0.707101,-0.177061,-0.0183073
3873,1.06257,-0.464359,0.145952,-0.873538,0.730977,-0.187579,-0.0189207
3874,0.833287,-0.698938,0.144511,0.700431,0.764545,-0.196587,-0.02024
3875,0.932623,-0.777457,0.0525994,0.626733,0.790475,-0.199429,-0.0209227
3876,1.03336,-0.836407,-0.0562561,0.545214,0.816554,-0.198859,-0.0216053
3877,1.02601,-0.817782,-0.166982,0.550772,0.842335,-0.194885,-0.022276
3878,1.03118,-0.791524,-0.275927,0.545302,0.867377,-0.187579,-0.022924
3879,0.912215,-0.684615,-0.350026,0.639362,0.891253,-0.177061,-0.023538
3880,0.985359,-0.670611,-0.463293,0.579344,0.913553,-0.163515,-0.0241067
3881,1.08487,-0.645775,-0.583236,0.492758,0.933897,-0.147171,-0.0246213
3882,0.724579,-0.407086,-0.498528,0.765344,0.951935,-0.128309,-0.025072
3883,1.26108,-0.516475,-0.792101,0.325316,0.967359,-0.107251,-0.025452
3884,1.31188,-0.416924,-0.867097,0.272613,0.979906,-0.0843573,-0.0257547
3885,0.676252,-0.170263,-0.592714,0.787211,0.989361,-0.0600213,-0.0259747
3886,0.709401,-0.0971178,-0.638881,0.763151,0.995561,-0.0346586,-0.026108
3887,0.206756,0.0719131,0.977145,0.200038,0.997376,-0.00870199,-0.0522613
3888,0.230953,0.129283,-0.228415,0.964942,0.992709,0.017404,-0.104317
3889,0.019683,0.192169,-0.980743,-0.0348354,0.990444,0.0346586,-0.104139
3890,0.433918,0.240766,-0.398144,0.885163,0.981505,0.0682786,-0.10308
3891,0.150149,0.419541,-0.889103,-0.182978,0.974865,0.0843573,-0.102557
3892,0.615287,0.414244,-0.480047,0.773276,0.957595,0.114501,-0.100513
3893,0.214801,0.620762,-0.73874,-0.262523,0.947034,0.128309,-0.0996826
3894,0.396348,0.396576,-0.25463,0.881981,0.922611,0.152921,-0.0967926
3895,0.0560767,0.822525,-0.555726,-0.12092,0.908846,0.163515,-0.0957093
3896,0.872064,0.757437,-0.338867,0.558084,0.878934,0.180919,-0.0921686
3897,1.05515,0.876001,-0.279804,0.39285,0.854749,0.190381,-0.0896153
3898,0.894612,0.83321,-0.15228,0.531575,0.829543,0.196587,-0.0869586
3899,0.564584,0.629522,-0.0350426,0.776192,0.803747,0.199429,-0.0842439
3900,0.0677463,0.987178,0.0654608,-0.145585,0.786397,0.199429,-0.0828786
3901,1.34981,0.136275,0.0500935,-0.989404,0.760601,0.196587,-0.0801633
3902,1.34173,0.134003,0.0846174,-0.987362,0.735395,0.190381,-0.077506
3903,0.847083,0.527534,0.30459,-0.793053,0.711209,0.180919,-0.0749526
3904,1.15717,0.250243,0.23988,-0.937996,0.68846,0.168359,-0.0725466
3905,1.19209,0.188474,0.26187,-0.946521,0.667534,0.152921,-0.0703293
3906,0.727358,0.424082,0.57452,-0.700058,0.64879,0.134865,-0.068338
3907,0.951073,0.235845,0.497691,-0.834674,0.632549,0.114501,-0.0666073
3908,0.993668,0.148458,0.502404,-0.851792,0.619089,0.0921786,-0.0651666
3909,1.10516,0.0424711,0.435832,-0.899025,0.60864,0.0682786,-0.0640406
3910,1.24182,-0.0469849,0.323994,-0.944892,0.601381,0.0432113,-0.0632486
3911,0.14147,0.12553,0.140697,0.982062,0.596872,0.00870199,-0.0627153
3912,0.0734948,-0.0736524,0.994976,-0.0678127,0.596872,-0.00870199,-0.0627153
3913,1.11224,-0.190132,0.427406,-0.88384,0.599701,-0.0346586,-0.0629826
3914,1.25367,-0.207779,0.28394,-0.936059,0.605872,-0.0600213,-0.063602
3915,0.756851,-0.215928,0.615933,0.757629,0.619089,-0.0921786,-0.0651666
3916,0.916863,-0.366187,0.660085,0.655892,0.632549,-0.114501,-0.0666073
3917,1.18778,-0.563124,0.697613,0.442975,0.64879,-0.134865,-0.068338
3918,0.775345,-0.438529,0.461706,0.771051,0.667534,-0.152921,-0.0703293
3919,0.830176,-0.529976,0.410237,0.74218,0.68846,-0.168359,-0.0725466
3920,0.977415,-0.672556,0.366953,0.642662,0.711209,-0.180919,-0.0749526
3921,0.751541,-0.556128,0.219578,0.801565,0.735395,-0.190381,-0.077506
3922,1.51324,-0.136093,0.0037225,-0.990689,0.752153,-0.194885,-0.0788253
3923,0.305521,-0.185957,0.019698,0.98236,0.786397,-0.199429,-0.0828786
3924,1.34537,-0.29899,-0.012126,-0.954179,0.803747,-0.199429,-0.0842439
3925,1.05412,-0.552485,-0.0898321,-0.828668,0.829543,-0.196587,-0.0869586
3926,1.02582,-0.559939,-0.156389,-0.81364,0.854749,-0.190381,-0.0896153
3927,1.16981,-0.428298,-0.158309,-0.889662,0.878934,-0.180919,-0.0921686
3928,0.41303,-0.223703,-0.223122,0.948775,0.908846,-0.163515,-0.0957093
3929,0.0252231,-0.751741,-0.658587,0.0338986,0.922611,-0.152921,-0.0967926
3930,0.280865,-0.0684707,-0.208476,0.975628,0.947034,-0.128309,-0.0996826
3931,1.36675,-0.215519,-0.150718,-0.964798,0.957595,-0.114501,-0.100513
3932,1.16611,-0.274617,-0.338821,-0.899881,0.971055,-0.0921786,-0.101955
3933,1.32709,-0.187477,-0.216902,-0.958022,0.981505,-0.0682786,-0.10308
3934,0.520662,0.00566459,-0.48791,0.872875,0.990444,-0.0346586,-0.104139
3935,0.306475,-0.0975844,-0.950608,-0.294657,0.992709,-0.017404,-0.104317
3936,0.674638,0.192381,-0.62328,0.757965,0.981463,0.017404,-0.181883
3937,1.06909,0.261443,-0.859946,0.438338,0.977566,0.0432113,-0.18113
3938,0.356774,0.292849,-0.330742,0.897134,0.970391,0.0682786,-0.179771
3939,0.139595,0.406485,-0.890341,-0.205094,0.963813,0.0843573,-0.178729
3940,1.06742,0.104218,-0.416908,-0.902954,0.951469,0.107251,-0.176467
3941,1.50373,-0.134252,-0.0698186,-0.988485,0.936293,0.128309,-0.173679
3942,0.508741,0.52945,-0.321271,0.785154,0.912173,0.152921,-0.168881
3943,1.02509,0.798151,-0.475134,0.370409,0.891485,0.168359,-0.165029
3944,0.315627,0.458445,-0.13738,0.878041,0.868993,0.180919,-0.160845
3945,0.100231,0.914552,-0.320982,-0.246102,0.853112,0.187579,-0.15833
3946,0.781529,0.816015,-0.137525,0.561432,0.820163,0.196587,-0.151776
3947,0.845348,0.861682,-0.0489997,0.505077,0.794659,0.199429,-0.147045
3948,1.03106,0.93981,0.0561802,0.337046,0.769009,0.198859,-0.142291
3949,1.05489,0.932958,0.169835,0.317404,0.74365,0.194885,-0.137595
3950,1.00509,0.888565,0.271511,0.369774,0.719017,0.187579,-0.133038
3951,0.865973,0.796317,0.337145,0.502207,0.695532,0.177061,-0.128697
3952,1.0741,0.809747,0.488697,0.324783,0.673596,0.163515,-0.124647
3953,1.02222,0.730752,0.562797,0.386343,0.653583,0.147171,-0.120956
3954,0.798687,0.599177,0.538854,0.592135,0.635838,0.128309,-0.117689
3955,0.765776,0.518113,0.576416,0.631904,0.620662,0.107251,-0.1149
3956,0.9063,0.461563,0.706158,0.536937,0.608318,0.0843573,-0.112639
3957,0.864373,0.36631,0.72037,0.588969,0.599014,0.0600213,-0.110942
3958,0.409319,0.25507,0.390351,0.884627,0.592911,0.0346586,-0.10984
3959,1.17206,-0.154539,0.389783,-0.907847,0.590667,0.017404,-0.109485
3960,1.2477,-0.205347,0.314393,-0.926817,0.590112,-0.00870199,-0.109352
3961,1.23188,-0.246671,0.318982,-0.915098,0.592911,-0.0346586,-0.10984
3962,1.28435,-0.273033,0.256097,-0.92729,0.599014,-0.0600213,-0.110942
3963,0.932531,-0.410868,0.52186,-0.747563,0.608318,-0.0843573,-0.112639
3964,1.12812,-0.40058,0.339771,-0.850936,0.620662,-0.107251,-0.1149
3965,1.13001,-0.439078,0.303179,-0.84575,0.635838,-0.128309,-0.117689
3966,1.0575,-0.515602,0.306808,-0.800015,0.653583,-0.147171,-0.120956
3967,0.987085,-0.593081,0.291032,-0.750703,0.673596,-0.163515,-0.124647
3968,1.05979,-0.57625,0.202733,-0.79173,0.695532,-0.177061,-0.128697
3969,1.04908,-0.605224,0.149817,-0.78183,0.719017,-0.187579,-0.133038
3970,1.34858,-0.367531,0.0356673,-0.929327,0.74365,-0.194885,-0.137595
3971,0.938652,-0.708695,0.036598,-0.704565,0.769009,-0.198859,-0.142291
3972,1.09152,-0.593447,-0.0279012,-0.80439,0.794659,-0.199429,-0.147045
3973,1.08191,-0.59436,-0.0849929,-0.799695,0.820163,-0.196587,-0.151776
3974,1.06064,-0.596675,-0.146499,-0.788997,0.845083,-0.190381,-0.156402
3975,1.3005,-0.394614,-0.103112,-0.913043,0.868993,-0.180919,-0.160845
3976,0.940864,-0.619827,-0.312596,-0.719791,0.891485,-0.168359,-0.165029
3977,1.52632,-0.206062,-0.00983655,-0.978489,0.912173,-0.152921,-0.168881
3978,0.623908,-0.219269,-0.439401,0.871119,0.936293,-0.128309,-0.173679
3979,1.03759,-0.369864,-0.7162,0.591826,0.951469,-0.107251,-0.176467
3980,0.82773,-0.187227,-0.660567,0.727047,0.963813,-0.0843573,-0.178729
3981,0.328768,-0.362201,-0.892352,-0.269292,0.970391,-0.0682786,-0.179771
3982,1.08278,-0.261361,-0.453294,-0.852182,0.977566,-0.0432113,-0.18113
3983,1.47584,-0.200168,-0.0920013,-0.975432,0.981463,-0.017404,-0.181883
3984,1.35847,-0.251796,-0.212766,-0.944102,0.96471,0.00870199,-0.258502
3985,1.27989,-0.204245,-0.288479,-0.935449,0.961959,0.0346586,-0.257796
3986,0.733863,0.408644,-0.634243,0.656313,0.953295,0.0682786,-0.255352
3987,1.06868,0.503524,-0.786303,0.358037,0.943151,0.0921786,-0.252606
3988,1.11978,0.599324,-0.748487,0.283863,0.930082,0.114501,-0.249078
3989,1.13387,0.689567,-0.681458,0.245179,0.914311,0.134865,-0.244828
3990,0.229271,0.428753,-0.149907,0.890898,0.89611,0.152921,-0.239928
3991,1.51808,-0.202296,-0.0473592,-0.978179,0.882684,0.163515,-0.236705
3992,0.244814,0.472532,-0.10728,0.87476,0.853695,0.180919,-0.228529
3993,0.151975,0.874218,-0.319503,-0.365598,0.838061,0.187579,-0.224776
3994,0.976997,0.338916,-0.115388,-0.933714,0.813861,0.194885,-0.2183
3995,0.847035,0.467488,-0.0452584,-0.88284,0.788949,0.198859,-0.211629
3996,1.16568,0.167716,0.0281488,-0.985433,0.763751,0.199429,-0.204877
3997,0.238129,0.486417,0.046054,0.872512,0.730563,0.194885,-0.195517
3998,1.43926,-0.114519,0.0540117,-0.991952,0.714217,0.190381,-0.191593
3999,0.563097,0.69024,0.23627,0.683919,0.683291,0.177061,-0.182871
4000,0.567443,0.658927,0.298753,0.690335,0.66174,0.163515,-0.177112
4001,0.151022,0.685165,0.654733,-0.319175,0.648314,0.152921,-0.173889
4002,0.714187,0.620575,0.492644,0.610072,0.624644,0.128309,-0.167213
4003,0.668608,0.544294,0.515528,0.661797,0.609734,0.107251,-0.163243
4004,0.350176,0.400928,0.30774,0.862875,0.597604,0.0843573,-0.160019
4005,1.46616,-0.233443,0.110775,-0.96604,0.591128,0.0682786,-0.158465
4006,0.184291,0.301204,0.179734,0.936468,0.582465,0.0346586,-0.156021
4007,1.46603,-0.263116,0.106956,-0.958817,0.580256,0.017404,-0.155491
4008,0.702317,0.166561,0.644608,0.746149,0.580256,-0.017404,-0.155491
4009,0.274978,-0.255856,0.941911,-0.217582,0.582465,-0.0346586,-0.156021
4010,0.597544,0.0504719,0.532788,0.844742,0.591128,-0.0682786,-0.158465
4011,0.0544569,-0.443759,0.894719,0.0505614,0.597604,-0.0843573,-0.160019
4012,1.26943,-0.408373,0.229502,-0.883493,0.609734,-0.107251,-0.163243
4013,1.11572,-0.510769,0.312961,-0.800731,0.624644,-0.128309,-0.167213
4014,1.07371,-0.568354,0.297299,-0.767194,0.642078,-0.147171,-0.171863
4015,1.07672,-0.599265,0.24747,-0.761342,0.66174,-0.163515,-0.177112
4016,1.40992,-0.377492,0.0554808,-0.924349,0.683291,-0.177061,-0.182871
4017,0.817446,-0.479049,0.234595,0.845859,0.714217,-0.190381,-0.191593
4018,0.355016,-0.975864,0.180317,-0.123186,0.730563,-0.194885,-0.195517
4019,0.940557,-0.615926,0.0529088,0.786025,0.763751,-0.199429,-0.204877
4020,1.23461,-0.817072,-0.0618242,0.573211,0.788949,-0.198859,-0.211629
4021,1.07868,-0.703667,-0.172071,0.689379,0.813861,-0.194885,-0.2183
4022,0.777651,-0.445965,-0.225651,0.866139,0.838061,-0.187579,-0.224776
4023,0.351601,-0.901672,-0.409909,-0.137703,0.853695,-0.180919,-0.228529
4024,0.608694,-0.234784,-0.317824,0.918621,0.882684,-0.163515,-0.236705
4025,0.275849,-0.771537,-0.629075,-0.0948435,0.89611,-0.152921,-0.239928
4026,0.988789,-0.5654,-0.397066,-0.722953,0.914311,-0.134865,-0.244828
4027,1.02342,-0.502923,-0.417204,-0.756974,0.930082,-0.114501,-0.249078
